001.0|A00.0|Cholera due to Vibrio cholerae 01 biovar cholerae 
209.27|C7A.096|Malignant carcinoid tumor of the hindgut NOS 
209.29|C7A.098|Malignant carcinoid tumors of other sites 
209.30|C7A.1|Malignant poorly differentiated neuroendocrine tumors 
209.31|C4A.30|Merkel cell carcinoma of unspecified part of face 
209.32|C4A.4|Merkel cell carcinoma of scalp and neck 
209.33|C4A.60|Merkel cell carcinoma of unspecified upper limb including shoulder 
209.34|C4A.70|Merkel cell carcinoma of unspecified lower limb including hip 
209.35|C4A.59|Merkel cell carcinoma of other part of trunk 
209.36|C4A.8|Merkel cell carcinoma of overlapping sites 
209.40|D3A.019|Benign carcinoid tumor of the small intestine unspecified portion 
209.41|D3A.010|Benign carcinoid tumor of the duodenum 
209.42|D3A.011|Benign carcinoid tumor of the jejunum 
209.43|D3A.012|Benign carcinoid tumor of the ileum 
209.50|D3A.029|Benign carcinoid tumor of the large intestine unspecified portion 
209.51|D3A.020|Benign carcinoid tumor of the appendix 
209.52|D3A.021|Benign carcinoid tumor of the cecum 
209.53|D3A.022|Benign carcinoid tumor of the ascending colon 
209.54|D3A.023|Benign carcinoid tumor of the transverse colon 
209.55|D3A.024|Benign carcinoid tumor of the descending colon 
209.56|D3A.025|Benign carcinoid tumor of the sigmoid colon 
209.57|D3A.026|Benign carcinoid tumor of the rectum 
209.60|D3A.00|Benign carcinoid tumor of unspecified site 
209.61|D3A.090|Benign carcinoid tumor of the bronchus and lung 
209.62|D3A.091|Benign carcinoid tumor of the thymus 
209.63|D3A.092|Benign carcinoid tumor of the stomach 
209.64|D3A.093|Benign carcinoid tumor of the kidney 
209.65|D3A.094|Benign carcinoid tumor of the foregut NOS 
209.66|D3A.095|Benign carcinoid tumor of the midgut NOS 
209.67|D3A.096|Benign carcinoid tumor of the hindgut NOS 
209.69|D3A.098|Benign carcinoid tumors of other sites 
209.70|C7B.00|Secondary carcinoid tumors unspecified site 
209.71|C7B.01|Secondary carcinoid tumors of distant lymph nodes 
209.72|C7B.02|Secondary carcinoid tumors of liver 
209.73|C7B.03|Secondary carcinoid tumors of bone 
209.74|C7B.04|Secondary carcinoid tumors of peritoneum 
209.75|C7B.1|Secondary Merkel cell carcinoma 
209.79|C7B.8|Other secondary neuroendocrine tumors 
210.0|D10.0|Benign neoplasm of lip 
210.1|D10.1|Benign neoplasm of tongue 
210.2|D11.9|Benign neoplasm of major salivary gland unspecified 
210.3|D10.2|Benign neoplasm of floor of mouth 
210.4|D10.30|Benign neoplasm of unspecified part of mouth 
210.5|D10.4|Benign neoplasm of tonsil 
210.6|D10.5|Benign neoplasm of other parts of oropharynx 
210.7|D10.6|Benign neoplasm of nasopharynx 
210.8|D10.7|Benign neoplasm of hypopharynx 
210.9|D10.9|Benign neoplasm of pharynx unspecified 
211.0|D13.0|Benign neoplasm of esophagus 
211.1|D13.1|Benign neoplasm of stomach 
211.2|D13.30|Benign neoplasm of unspecified part of small intestine 
211.3|D12.6|Benign neoplasm of colon unspecified 
211.4|D12.8|Benign neoplasm of rectum 
211.5|D13.4|Benign neoplasm of liver 
211.6|D13.6|Benign neoplasm of pancreas 
211.7|D13.7|Benign neoplasm of endocrine pancreas 
211.8|D20.0|Benign neoplasm of soft tissue of retroperitoneum 
211.9|D13.9|Benign neoplasm of ill-defined sites within the digestive system 
212.0|D14.0|Benign neoplasm of middle ear nasal cavity and accessory sinuses 
212.1|D14.1|Benign neoplasm of larynx 
212.2|D14.2|Benign neoplasm of trachea 
212.3|D14.30|Benign neoplasm of unspecified bronchus and lung 
212.4|D19.0|Benign neoplasm of mesothelial tissue of pleura 
212.5|D15.2|Benign neoplasm of mediastinum 
212.6|D15.0|Benign neoplasm of thymus 
212.7|D15.1|Benign neoplasm of heart 
212.8|D15.7|Benign neoplasm of other specified intrathoracic organs 
212.9|D14.4|Benign neoplasm of respiratory system unspecified 
213.0|D16.4|Benign neoplasm of bones of skull and face 
213.1|D16.5|Benign neoplasm of lower jaw bone 
213.2|D16.6|Benign neoplasm of vertebral column 
213.3|D16.7|Benign neoplasm of ribs sternum and clavicle 
213.4|D16.00|Benign neoplasm of scapula and long bones of unspecified upper limb 
213.5|D16.10|Benign neoplasm of short bones of unspecified upper limb 
213.6|D16.8|Benign neoplasm of pelvic bones sacrum and coccyx 
213.7|D16.20|Benign neoplasm of long bones of unspecified lower limb 
213.8|D16.30|Benign neoplasm of short bones of unspecified lower limb 
213.9|D16.9|Benign neoplasm of bone and articular cartilage unspecified 
214.0|D17.0|Benign lipomatous neoplasm of skin and subcutaneous tissue of head face and neck 
214.1|D17.30|Benign lipomatous neoplasm of skin and subcutaneous tissue of unspecified sites 
214.2|D17.4|Benign lipomatous neoplasm of intrathoracic organs 
214.3|D17.5|Benign lipomatous neoplasm of intra-abdominal organs 
214.4|D17.6|Benign lipomatous neoplasm of spermatic cord 
214.8|D17.79|Benign lipomatous neoplasm of other sites 
214.9|D17.9|Benign lipomatous neoplasm unspecified 
215.0|D21.0|Benign neoplasm of connective and other soft tissue of head face and neck 
215.2|D21.10|Benign neoplasm of connective and other soft tissue of unspecified upper limb including shoulder 
215.3|D21.20|Benign neoplasm of connective and other soft tissue of unspecified lower limb including hip 
215.4|D21.3|Benign neoplasm of connective and other soft tissue of thorax 
215.5|D21.4|Benign neoplasm of connective and other soft tissue of abdomen 
215.6|D21.5|Benign neoplasm of connective and other soft tissue of pelvis 
215.7|D21.6|Benign neoplasm of connective and other soft tissue of trunk unspecified 
215.8|D21.9|Benign neoplasm of connective and other soft tissue unspecified 
215.9|D21.9|Benign neoplasm of connective and other soft tissue unspecified 
216.0|D23.0|Other benign neoplasm of skin of lip 
216.1|D23.10|Other benign neoplasm of skin of unspecified eyelid including canthus 
216.2|D23.20|Other benign neoplasm of skin of unspecified ear and external auricular canal 
216.3|D23.30|Other benign neoplasm of skin of unspecified part of face 
216.4|D23.4|Other benign neoplasm of skin of scalp and neck 
216.5|D23.5|Other benign neoplasm of skin of trunk 
216.6|D23.60|Other benign neoplasm of skin of unspecified upper limb including shoulder 
216.7|D23.70|Other benign neoplasm of skin of unspecified lower limb including hip 
216.8|D22.9|Melanocytic nevi unspecified 
216.9|D23.9|Other benign neoplasm of skin unspecified 
217|D24.1|Benign neoplasm of right breast 
218.0|D25.0|Submucous leiomyoma of uterus 
218.1|D25.1|Intramural leiomyoma of uterus 
218.2|D25.2|Subserosal leiomyoma of uterus 
218.9|D25.9|Leiomyoma of uterus unspecified 
219.0|D26.0|Other benign neoplasm of cervix uteri 
219.1|D26.1|Other benign neoplasm of corpus uteri 
219.8|D26.7|Other benign neoplasm of other parts of uterus 
219.9|D26.9|Other benign neoplasm of uterus unspecified 
220|D27.9|Benign neoplasm of unspecified ovary 
221.0|D28.2|Benign neoplasm of uterine tubes and ligaments 
221.1|D28.1|Benign neoplasm of vagina 
221.2|D28.0|Benign neoplasm of vulva 
221.8|D28.7|Benign neoplasm of other specified female genital organs 
221.9|D28.9|Benign neoplasm of female genital organ unspecified 
222.0|D29.20|Benign neoplasm of unspecified testis 
222.1|D29.0|Benign neoplasm of penis 
222.2|D29.1|Benign neoplasm of prostate 
222.3|D29.30|Benign neoplasm of unspecified epididymis 
222.4|D29.4|Benign neoplasm of scrotum 
222.8|D29.8|Benign neoplasm of other specified male genital organs 
222.9|D29.9|Benign neoplasm of male genital organ unspecified 
223.0|D30.00|Benign neoplasm of unspecified kidney 
223.1|D30.10|Benign neoplasm of unspecified renal pelvis 
223.2|D30.20|Benign neoplasm of unspecified ureter 
223.3|D30.3|Benign neoplasm of bladder 
223.81|D30.4|Benign neoplasm of urethra 
223.89|D30.8|Benign neoplasm of other specified urinary organs 
223.9|D30.9|Benign neoplasm of urinary organ unspecified 
224.0|D31.40|Benign neoplasm of unspecified ciliary body 
224.1|D31.60|Benign neoplasm of unspecified site of unspecified orbit 
224.2|D31.50|Benign neoplasm of unspecified lacrimal gland and duct 
224.3|D31.00|Benign neoplasm of unspecified conjunctiva 
224.4|D31.10|Benign neoplasm of unspecified cornea 
224.5|D31.20|Benign neoplasm of unspecified retina 
224.6|D31.30|Benign neoplasm of unspecified choroid 
224.7|D31.50|Benign neoplasm of unspecified lacrimal gland and duct 
224.8|D31.90|Benign neoplasm of unspecified part of unspecified eye 
224.9|D31.90|Benign neoplasm of unspecified part of unspecified eye 
225.0|D33.2|Benign neoplasm of brain unspecified 
225.1|D33.3|Benign neoplasm of cranial nerves 
225.2|D32.0|Benign neoplasm of cerebral meninges 
225.3|D33.4|Benign neoplasm of spinal cord 
225.4|D32.1|Benign neoplasm of spinal meninges 
225.8|D33.7|Benign neoplasm of other specified parts of central nervous system 
225.9|D33.9|Benign neoplasm of central nervous system unspecified 
226|D34|Benign neoplasm of thyroid gland 
227.0|D35.00|Benign neoplasm of unspecified adrenal gland 
227.1|D35.1|Benign neoplasm of parathyroid gland 
227.3|D35.2|Benign neoplasm of pituitary gland 
227.4|D35.4|Benign neoplasm of pineal gland 
227.5|D35.5|Benign neoplasm of carotid body 
227.6|D35.6|Benign neoplasm of aortic body and other paraganglia 
227.8|D35.7|Benign neoplasm of other specified endocrine glands 
227.9|D35.9|Benign neoplasm of endocrine gland unspecified 
228.00|D18.00|Hemangioma unspecified site 
228.01|D18.01|Hemangioma of skin and subcutaneous tissue 
228.02|D18.02|Hemangioma of intracranial structures 
228.03|D18.09|Hemangioma of other sites 
228.04|D18.03|Hemangioma of intra-abdominal structures 
228.09|D18.09|Hemangioma of other sites 
228.1|D18.1|Lymphangioma any site 
229.0|D36.0|Benign neoplasm of lymph nodes 
229.8|D36.7|Benign neoplasm of other specified sites 
229.9|D36.9|Benign neoplasm unspecified site 
230.0|D00.00|Carcinoma in situ of oral cavity unspecified site 
230.1|D00.1|Carcinoma in situ of esophagus 
230.2|D00.2|Carcinoma in situ of stomach 
230.3|D01.0|Carcinoma in situ of colon 
230.4|D01.2|Carcinoma in situ of rectum 
230.5|D01.3|Carcinoma in situ of anus and anal canal 
230.6|D01.3|Carcinoma in situ of anus and anal canal 
230.7|D01.40|Carcinoma in situ of unspecified part of intestine 
230.8|D01.5|Carcinoma in situ of liver gallbladder and bile ducts 
230.9|D01.7|Carcinoma in situ of other specified digestive organs 
231.0|D02.0|Carcinoma in situ of larynx 
231.1|D02.1|Carcinoma in situ of trachea 
231.2|D02.20|Carcinoma in situ of unspecified bronchus and lung 
231.8|D02.3|Carcinoma in situ of other parts of respiratory system 
231.9|D02.4|Carcinoma in situ of respiratory system unspecified 
232.0|D04.0|Carcinoma in situ of skin of lip 
232.1|D04.10|Carcinoma in situ of skin of unspecified eyelid including canthus 
232.2|D04.20|Carcinoma in situ of skin of unspecified ear and external auricular canal 
232.3|D04.30|Carcinoma in situ of skin of unspecified part of face 
232.4|D04.4|Carcinoma in situ of skin of scalp and neck 
232.5|D04.5|Carcinoma in situ of skin of trunk 
232.6|D04.60|Carcinoma in situ of skin of unspecified upper limb including shoulder 
232.7|D04.70|Carcinoma in situ of skin of unspecified lower limb including hip 
232.8|D04.8|Carcinoma in situ of skin of other sites 
232.9|D04.9|Carcinoma in situ of skin unspecified 
233.0|D05.90|Unspecified type of carcinoma in situ of unspecified breast 
233.1|D06.9|Carcinoma in situ of cervix unspecified 
233.2|D07.0|Carcinoma in situ of endometrium 
233.30|D07.30|Carcinoma in situ of unspecified female genital organs 
233.31|D07.2|Carcinoma in situ of vagina 
233.32|D07.1|Carcinoma in situ of vulva 
233.39|D07.39|Carcinoma in situ of other female genital organs 
233.4|D07.5|Carcinoma in situ of prostate 
233.5|D07.4|Carcinoma in situ of penis 
233.6|D07.60|Carcinoma in situ of unspecified male genital organs 
233.7|D09.0|Carcinoma in situ of bladder 
233.9|D09.10|Carcinoma in situ of unspecified urinary organ 
234.0|D09.20|Carcinoma in situ of unspecified eye 
234.8|D09.8|Carcinoma in situ of other specified sites 
234.9|D09.9|Carcinoma in situ unspecified 
235.0|D37.030|Neoplasm of uncertain behavior of the parotid salivary glands 
235.1|D37.01|Neoplasm of uncertain behavior of lip 
235.2|D37.1|Neoplasm of uncertain behavior of stomach 
235.3|D37.6|Neoplasm of uncertain behavior of liver gallbladder and bile ducts 
235.4|D48.3|Neoplasm of uncertain behavior of retroperitoneum 
235.5|D37.8|Neoplasm of uncertain behavior of other specified digestive organs 
235.6|D38.0|Neoplasm of uncertain behavior of larynx 
235.7|D38.1|Neoplasm of uncertain behavior of trachea bronchus and lung 
235.8|D38.2|Neoplasm of uncertain behavior of pleura 
235.9|D38.5|Neoplasm of uncertain behavior of other respiratory organs 
236.0|D39.0|Neoplasm of uncertain behavior of uterus 
236.1|D39.2|Neoplasm of uncertain behavior of placenta 
236.2|D39.10|Neoplasm of uncertain behavior of unspecified ovary 
236.3|D39.8|Neoplasm of uncertain behavior of other specified female genital organs 
236.4|D40.10|Neoplasm of uncertain behavior of unspecified testis 
236.5|D40.0|Neoplasm of uncertain behavior of prostate 
236.6|D40.8|Neoplasm of uncertain behavior of other specified male genital organs 
236.7|D41.4|Neoplasm of uncertain behavior of bladder 
236.90|D41.9|Neoplasm of uncertain behavior of unspecified urinary organ 
236.91|D41.00|Neoplasm of uncertain behavior of unspecified kidney 
236.99|D41.8|Neoplasm of uncertain behavior of other specified urinary organs 
237.0|D44.3|Neoplasm of uncertain behavior of pituitary gland 
237.1|D44.5|Neoplasm of uncertain behavior of pineal gland 
237.2|D44.10|Neoplasm of uncertain behavior of unspecified adrenal gland 
237.3|D44.7|Neoplasm of uncertain behavior of aortic body and other paraganglia 
237.4|D44.0|Neoplasm of uncertain behavior of thyroid gland 
237.5|D43.2|Neoplasm of uncertain behavior of brain unspecified 
237.6|D42.0|Neoplasm of uncertain behavior of cerebral meninges 
237.70|Q85.00|Neurofibromatosis unspecified 
237.71|Q85.01|Neurofibromatosis type 1 
237.72|Q85.02|Neurofibromatosis type 2 
237.73|Q85.03|Schwannomatosis 
237.79|Q85.09|Other neurofibromatosis 
237.9|D43.8|Neoplasm of uncertain behavior of other specified parts of central nervous system 
238.0|D48.0|Neoplasm of uncertain behavior of bone and articular cartilage 
238.1|D48.1|Neoplasm of uncertain behavior of connective and other soft tissue 
238.2|D48.5|Neoplasm of uncertain behavior of skin 
238.3|D48.60|Neoplasm of uncertain behavior of unspecified breast 
238.4|D45|Polycythemia vera 
238.5|D47.0|Histiocytic and mast cell tumors of uncertain behavior 
238.6|D47.Z9|Other specified neoplasms of uncertain behavior of lymphoid hematopoietic and related tissue 
238.71|D47.3|Essential (hemorrhagic) thrombocythemia 
238.72|D46.0|Refractory anemia without ring sideroblasts so stated 
238.73|D46.22|Refractory anemia with excess of blasts 2 
238.74|D46.C|Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality 
238.75|D46.9|Myelodysplastic syndrome unspecified 
238.76|D47.1|Chronic myeloproliferative disease 
238.77|D47.Z1|Post-transplant lymphoproliferative disorder (PTLD) 
238.79|D47.Z9|Other specified neoplasms of uncertain behavior of lymphoid hematopoietic and related tissue 
238.8|D48.7|Neoplasm of uncertain behavior of other specified sites 
238.9|D48.9|Neoplasm of uncertain behavior unspecified 
239.0|D49.0|Neoplasm of unspecified behavior of digestive system 
239.1|D49.1|Neoplasm of unspecified behavior of respiratory system 
239.2|D49.2|Neoplasm of unspecified behavior of bone soft tissue and skin 
239.3|D49.3|Neoplasm of unspecified behavior of breast 
239.4|D49.4|Neoplasm of unspecified behavior of bladder 
239.5|D49.5|Neoplasm of unspecified behavior of other genitourinary organs 
239.6|D49.6|Neoplasm of unspecified behavior of brain 
239.7|D49.7|Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system 
239.81|D49.81|Neoplasm of unspecified behavior of retina and choroid 
239.89|D49.89|Neoplasm of unspecified behavior of other specified sites 
239.9|D49.9|Neoplasm of unspecified behavior of unspecified site 
240.0|E04.0|Nontoxic diffuse goiter 
240.9|E01.2|Iodine-deficiency related (endemic) goiter unspecified 
241.0|E04.1|Nontoxic single thyroid nodule 
241.1|E04.2|Nontoxic multinodular goiter 
241.9|E04.9|Nontoxic goiter unspecified 
242.00|E05.00|Thyrotoxicosis with diffuse goiter without thyrotoxic crisis or storm 
242.01|E05.01|Thyrotoxicosis with diffuse goiter with thyrotoxic crisis or storm 
242.10|E05.10|Thyrotoxicosis with toxic single thyroid nodule without thyrotoxic crisis or storm 
242.11|E05.11|Thyrotoxicosis with toxic single thyroid nodule with thyrotoxic crisis or storm 
242.20|E05.20|Thyrotoxicosis with toxic multinodular goiter without thyrotoxic crisis or storm 
242.21|E05.21|Thyrotoxicosis with toxic multinodular goiter with thyrotoxic crisis or storm 
242.30|E05.20|Thyrotoxicosis with toxic multinodular goiter without thyrotoxic crisis or storm 
242.31|E05.21|Thyrotoxicosis with toxic multinodular goiter with thyrotoxic crisis or storm 
242.40|E05.30|Thyrotoxicosis from ectopic thyroid tissue without thyrotoxic crisis or storm 
242.41|E05.31|Thyrotoxicosis from ectopic thyroid tissue with thyrotoxic crisis or storm 
242.80|E05.40|Thyrotoxicosis factitia without thyrotoxic crisis or storm 
242.81|E05.41|Thyrotoxicosis factitia with thyrotoxic crisis or storm 
242.90|E05.90|Thyrotoxicosis unspecified without thyrotoxic crisis or storm 
242.91|E05.91|Thyrotoxicosis unspecified with thyrotoxic crisis or storm 
243|E00.9|Congenital iodine-deficiency syndrome unspecified 
244.0|E89.0|Postprocedural hypothyroidism 
244.1|E89.0|Postprocedural hypothyroidism 
244.2|E03.2|Hypothyroidism due to medicaments and other exogenous substances 
244.3|E03.2|Hypothyroidism due to medicaments and other exogenous substances 
244.8|E01.8|Other iodine-deficiency related thyroid disorders and allied conditions 
244.9|E03.9|Hypothyroidism unspecified 
245.0|E06.0|Acute thyroiditis 
245.1|E06.1|Subacute thyroiditis 
245.2|E06.3|Autoimmune thyroiditis 
245.3|E06.5|Other chronic thyroiditis 
245.4|E06.4|Drug-induced thyroiditis 
245.8|E06.5|Other chronic thyroiditis 
245.9|E06.9|Thyroiditis unspecified 
246.0|E07.0|Hypersecretion of calcitonin 
246.1|E07.1|Dyshormogenetic goiter 
246.2|E04.1|Nontoxic single thyroid nodule 
246.3|E07.89|Other specified disorders of thyroid 
246.8|E07.89|Other specified disorders of thyroid 
246.9|E07.9|Disorder of thyroid unspecified 
249.00|E08.9|Diabetes mellitus due to underlying condition without complications 
249.01|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.10|E08.10|Diabetes mellitus due to underlying condition with ketoacidosis without coma 
249.11|E08.10|Diabetes mellitus due to underlying condition with ketoacidosis without coma 
249.11|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.20|E08.01|Diabetes mellitus due to underlying condition with hyperosmolarity with coma 
249.21|E08.01|Diabetes mellitus due to underlying condition with hyperosmolarity with coma 
249.21|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.30|E08.11|Diabetes mellitus due to underlying condition with ketoacidosis with coma 
249.31|E08.11|Diabetes mellitus due to underlying condition with ketoacidosis with coma 
249.31|E09.65|Drug or chemical induced diabetes mellitus with hyperglycemia 
249.40|E08.21|Diabetes mellitus due to underlying condition with diabetic nephropathy 
249.41|E08.21|Diabetes mellitus due to underlying condition with diabetic nephropathy 
249.41|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.50|E09.311|Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy with macular edema 
249.51|E08.311|Diabetes mellitus due to underlying condition with unspecified diabetic retinopathy with macular edema 
249.51|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.60|E09.40|Drug or chemical induced diabetes mellitus with neurological complications with diabetic neuropathy unspecified 
249.61|E08.40|Diabetes mellitus due to underlying condition with diabetic neuropathy unspecified 
249.61|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.70|E13.59|Other specified diabetes mellitus with other circulatory complications 
249.71|E08.51|Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy without gangrene 
249.71|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.80|E08.620|Diabetes mellitus due to underlying condition with diabetic dermatitis 
249.81|E08.69|Diabetes mellitus due to underlying condition with other specified complication 
249.81|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
249.90|E13.8|Other specified diabetes mellitus with unspecified complications 
249.91|E08.8|Diabetes mellitus due to underlying condition with unspecified complications 
249.91|E08.65|Diabetes mellitus due to underlying condition with hyperglycemia 
250.00|E11.9|Type 2 diabetes mellitus without complications 
250.01|E10.9|Type 1 diabetes mellitus without complications 
250.02|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.03|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.10|E11.69|Type 2 diabetes mellitus with other specified complication 
250.11|E10.10|Type 1 diabetes mellitus with ketoacidosis without coma 
250.12|E11.69|Type 2 diabetes mellitus with other specified complication 
250.12|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.13|E10.10|Type 1 diabetes mellitus with ketoacidosis without coma 
250.13|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.20|E11.00|Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC) 
250.21|E10.69|Type 1 diabetes mellitus with other specified complication 
250.22|E11.00|Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC) 
250.22|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.23|E10.69|Type 1 diabetes mellitus with other specified complication 
250.23|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.30|E11.641|Type 2 diabetes mellitus with hypoglycemia with coma 
250.31|E10.11|Type 1 diabetes mellitus with ketoacidosis with coma 
250.32|E11.01|Type 2 diabetes mellitus with hyperosmolarity with coma 
250.32|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.33|E10.11|Type 1 diabetes mellitus with ketoacidosis with coma 
250.33|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.40|E11.29|Type 2 diabetes mellitus with other diabetic kidney complication 
250.41|E10.29|Type 1 diabetes mellitus with other diabetic kidney complication 
250.42|E11.21|Type 2 diabetes mellitus with diabetic nephropathy 
250.42|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.43|E10.21|Type 1 diabetes mellitus with diabetic nephropathy 
250.43|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.50|E11.39|Type 2 diabetes mellitus with other diabetic ophthalmic complication 
250.51|E10.39|Type 1 diabetes mellitus with other diabetic ophthalmic complication 
250.52|E11.311|Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema 
250.52|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.53|E10.311|Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema 
250.53|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.60|E11.40|Type 2 diabetes mellitus with diabetic neuropathy unspecified 
250.61|E10.40|Type 1 diabetes mellitus with diabetic neuropathy unspecified 
250.62|E11.40|Type 2 diabetes mellitus with diabetic neuropathy unspecified 
250.62|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.63|E10.40|Type 1 diabetes mellitus with diabetic neuropathy unspecified 
250.63|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.70|E11.51|Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene 
250.71|E10.51|Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene 
250.72|E11.51|Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene 
250.72|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.73|E10.51|Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene 
250.73|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.80|E11.620|Type 2 diabetes mellitus with diabetic dermatitis 
250.81|E10.620|Type 1 diabetes mellitus with diabetic dermatitis 
250.82|E11.69|Type 2 diabetes mellitus with other specified complication 
250.82|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.83|E10.69|Type 1 diabetes mellitus with other specified complication 
250.83|E10.65|Type 1 diabetes mellitus with hyperglycemia 
250.90|E11.8|Type 2 diabetes mellitus with unspecified complications 
250.91|E10.8|Type 1 diabetes mellitus with unspecified complications 
250.92|E11.8|Type 2 diabetes mellitus with unspecified complications 
250.92|E11.65|Type 2 diabetes mellitus with hyperglycemia 
250.93|E10.8|Type 1 diabetes mellitus with unspecified complications 
250.93|E10.65|Type 1 diabetes mellitus with hyperglycemia 
251.0|E15|Nondiabetic hypoglycemic coma 
251.1|E16.1|Other hypoglycemia 
251.2|E16.2|Hypoglycemia unspecified 
251.3|E89.1|Postprocedural hypoinsulinemia 
251.4|E16.3|Increased secretion of glucagon 
251.5|E16.4|Increased secretion of gastrin 
251.8|E16.8|Other specified disorders of pancreatic internal secretion 
251.9|E16.9|Disorder of pancreatic internal secretion unspecified 
252.00|E21.3|Hyperparathyroidism unspecified 
252.01|E21.0|Primary hyperparathyroidism 
252.02|E21.1|Secondary hyperparathyroidism not elsewhere classified 
252.08|E21.2|Other hyperparathyroidism 
252.1|E20.9|Hypoparathyroidism unspecified 
252.8|E21.4|Other specified disorders of parathyroid gland 
252.9|E21.5|Disorder of parathyroid gland unspecified 
253.0|E22.0|Acromegaly and pituitary gigantism 
253.1|E22.9|Hyperfunction of pituitary gland unspecified 
253.2|E23.0|Hypopituitarism 
253.3|E23.0|Hypopituitarism 
253.4|E23.6|Other disorders of pituitary gland 
253.5|E23.2|Diabetes insipidus 
253.6|E22.2|Syndrome of inappropriate secretion of antidiuretic hormone 
253.7|E23.1|Drug-induced hypopituitarism 
253.8|E23.6|Other disorders of pituitary gland 
253.9|E23.7|Disorder of pituitary gland unspecified 
254.0|E32.0|Persistent hyperplasia of thymus 
254.1|E32.1|Abscess of thymus 
254.8|E32.8|Other diseases of thymus 
254.9|E32.9|Disease of thymus unspecified 
255.0|E24.3|Ectopic ACTH syndrome 
255.10|E26.9|Hyperaldosteronism unspecified 
255.11|E26.02|Glucocorticoid-remediable aldosteronism 
255.12|E26.01|Conn's syndrome 
255.13|E26.81|Bartter's syndrome 
255.14|E26.1|Secondary hyperaldosteronism 
255.2|E25.8|Other adrenogenital disorders 
255.3|E27.0|Other adrenocortical overactivity 
255.41|E27.2|Addisonian crisis 
255.42|E27.49|Other adrenocortical insufficiency 
255.5|E27.49|Other adrenocortical insufficiency 
255.6|E27.5|Adrenomedullary hyperfunction 
255.8|E27.8|Other specified disorders of adrenal gland 
255.9|E27.9|Disorder of adrenal gland unspecified 
256.0|E28.0|Estrogen excess 
256.1|E28.1|Androgen excess 
256.2|E89.40|Asymptomatic postprocedural ovarian failure 
256.31|E28.310|Symptomatic premature menopause 
256.39|E28.39|Other primary ovarian failure 
256.4|E28.2|Polycystic ovarian syndrome 
256.8|E28.8|Other ovarian dysfunction 
256.9|E28.9|Ovarian dysfunction unspecified 
257.0|E29.0|Testicular hyperfunction 
257.1|E89.5|Postprocedural testicular hypofunction 
257.2|E29.1|Testicular hypofunction 
257.8|E29.8|Other testicular dysfunction 
257.9|E29.9|Testicular dysfunction unspecified 
258.01|E31.21|Multiple endocrine neoplasia [MEN] type I 
258.02|E31.22|Multiple endocrine neoplasia [MEN] type IIA 
258.03|E31.23|Multiple endocrine neoplasia [MEN] type IIB 
258.1|E31.0|Autoimmune polyglandular failure 
258.8|E31.8|Other polyglandular dysfunction 
258.9|E31.9|Polyglandular dysfunction unspecified 
259.0|E30.0|Delayed puberty 
259.1|E30.1|Precocious puberty 
259.2|E34.0|Carcinoid syndrome 
259.3|E34.2|Ectopic hormone secretion not elsewhere classified 
259.4|E34.3|Short stature due to endocrine disorder 
259.50|E34.50|Androgen insensitivity syndrome unspecified 
259.51|E34.51|Complete androgen insensitivity syndrome 
259.52|E34.52|Partial androgen insensitivity syndrome 
